0.179821675647614	0.106794389978330	-0.733934023150461
0.179822034366337	-0.106794603017982	-0.733934459731296
-0.179819420862912	0.106793050883052	-0.733931278910508
-0.179819728331653	-0.106793233485825	-0.733931653126832
0	0.206769758925303	-0.735013571035051
0	-0.206770525904108	-0.735014386408702
0.398100048573296	0.0787506518380481	-0.541716548885577
0.398100684241436	-0.0787507775835249	-0.541716655460102
-0.398088061831746	0.0787482806659927	-0.541714538936075
-0.398088606677741	-0.0787483884453748	-0.541714630308067
0.308103753167489	0.175723272614848	-0.624889662497121
0.308104750171185	-0.175723912534703	-0.624890188406222
-0.308096940633127	0.175719387167753	-0.624886843352036
-0.308097869606846	-0.175719916996748	-0.624887227792840
0.412208093118736	0.117618747890570	-0.417442405603770
0.412209228840529	-0.117619095781845	-0.417442471448371
-0.412193775855910	0.117614662627435	-0.417442600240362
-0.412194752025467	-0.117614941165976	-0.417442586994540
0.411109273483160	0.0481684146631369	-0.336356426439792
0.411109790162481	-0.0481684752008707	-0.336356378260575
-0.411093108893096	0.0481665207076188	-0.336357933237942
-0.411093551756228	-0.0481665725965358	-0.336357891969305
0	0.326600562281016	-0.654940379787058
0	-0.326602431661343	-0.654941246755530
0.278078399726133	0.281135382631140	-0.563869684048907
0.278079961866360	-0.281136961944351	-0.563870145050445
-0.278072671938824	0.281129591876883	-0.563867993571816
-0.278074103876786	-0.281131039556485	-0.563868416211437
0.379738168405644	0.191846136916998	-0.384462672321211
0.379739899145096	-0.191847011297572	-0.384462579135960
-0.379725476411562	0.191839724840897	-0.384463355262128
-0.379726985120963	-0.191840525902167	-0.384463345937169
0.376330349423163	0.0664811177523560	-0.266601335356650
0.376331096683795	-0.0664812497606357	-0.266601224873682
-0.376314656986066	0.0664783455848704	-0.266603654937282
-0.376315279700513	-0.0664784555912851	-0.266603562910862
