3.325017253040250733e-06 -4.710675251569960845e-14 4.398725999045811991e-14 -3.089065810772632915e-07 1.626528498735395616e-13 1.183769003717461695e-13 -1.699925451061327004e-06 -1.132205310180275369e-12 -1.268015714414374194e-07 -3.089046204667869899e-07 1.016947763754334499e-13 7.624781736781269719e-15 -1.699926047397216057e-06 1.030578159630681694e-12 1.268027425619710939e-07 7.235601587363764764e-08 1.603508793885324401e-07 -7.464716343844254975e-09 7.235674775677590838e-08 -1.603510098285375433e-07 7.464549881069857328e-09 7.235426425655278546e-08 -1.603515096937413163e-07 -7.465404080404892776e-09 7.235494447896016372e-08 1.603516581599605928e-07 7.465704909899461708e-09 -3.144044582127396117e-07 3.485219478260690095e-07 -2.806727068464933876e-08 -3.144053648155821231e-07 -3.485204327418710329e-07 -2.806646754581246495e-08 -3.144046795282689742e-07 -3.485222310087404203e-07 2.806770415804217195e-08 -3.144049983339606674e-07 3.485188655195609163e-07 2.806654563120950122e-08 -3.011757135126325065e-08 3.241743236839042173e-08 -1.043964099217705770e-09 -3.011795465263183562e-08 -3.241714307497716707e-08 1.044189903563679015e-09 -3.011804197186357612e-08 -3.241693487165465698e-08 -1.044401863142737333e-09 -3.011842330083935973e-08 3.241690258262549186e-08 1.044507079521409598e-09 1.743625710724845433e-07 6.621772569450703568e-08 -7.469266441523953366e-09 1.743617527464643121e-07 -6.621838135405733354e-08 -7.469295187163786816e-09 1.743626249644514042e-07 -6.621782679506207135e-08 7.469368544269831808e-09 1.743618600539214870e-07 6.621842793434345395e-08 7.469055442281995483e-09 -4.121780744651560877e-08 -2.162302732883973302e-08 1.521894979940466425e-09 -4.121803988530439200e-08 2.162240732365175636e-08 -1.521971623461255845e-09 -4.121542097561625807e-08 -2.162118104035429765e-08 -1.523324984635795939e-09 -4.121533364623304608e-08 2.162112303370846859e-08 1.523271033515529278e-09 7.389839331166914345e-09 1.943017377768743007e-08 1.879003312444034713e-10 7.390672467988133919e-09 -1.942983512397606629e-08 -1.867641690817904873e-10 7.390354371391006409e-09 -1.943052150473264944e-08 1.867175494766485361e-10 7.391073584892247671e-09 1.942960013126244010e-08 -1.872176047976327264e-10 7.774291882563847366e-08 1.678898343144521506e-08 2.055077884887087498e-08 7.774421003807657147e-08 -1.678841317917749878e-08 2.055134191071169908e-08 7.774488214202914236e-08 -1.678845853000970574e-08 -2.055292426274200462e-08 7.774529794115316160e-08 1.678826249457814920e-08 -2.055070025069328432e-08 -7.746398992614256243e-10 5.879127147416365448e-08 2.780333030120733325e-09 -7.750697445470504692e-10 -5.879172748776935920e-08 2.779526034700076339e-09 -7.738433712268440992e-10 5.879017953318757970e-08 -2.780773061346355238e-09 -7.743194247237735734e-10 -5.879109072973460949e-08 -2.780285557358465915e-09
-4.710675251569960845e-14 3.325051824064382006e-06 1.593753074614896642e-12 1.922837760613101661e-14 -1.699890885057033155e-06 1.268276461786917271e-07 1.432530483214994032e-12 -3.088995345774584354e-07 6.121984704328828823e-13 -4.653296570497577888e-14 -1.699898998303899950e-06 -1.268221732823566210e-07 -1.634636809314718068e-12 -3.088998160508415521e-07 6.159571977070237693e-13 3.485306297963654647e-07 -3.143984282454162272e-07 2.807590941492669946e-08 -3.485328166786451887e-07 -3.143985920166576282e-07 2.807620981501598514e-08 -3.485286636298659605e-07 -3.144002765323808586e-07 -2.807671912776127523e-08 3.485311490855050615e-07 -3.144005814727214111e-07 -2.807691046230452598e-08 1.603503834309341425e-07 7.235133437238571796e-08 7.462876074588405029e-09 -1.603487383523282029e-07 7.234903461880676118e-08 -7.463593406690396563e-09 -1.603506746992525247e-07 7.235124337581555365e-08 7.462703559278914425e-09 1.603492791708832938e-07 7.234817603800220952e-08 -7.463558059000618854e-09 6.620887636943599511e-08 1.743572705190147310e-07 7.469714499843236073e-09 -6.620709438315685126e-08 1.743567728177174257e-07 7.469997315241377697e-09 -6.620833452417380623e-08 1.743568031155664796e-07 -7.468943382857656953e-09 6.620822686929049049e-08 1.743562457192764154e-07 -7.469609448883647433e-09 3.241560008536004513e-08 -3.011877098373476019e-08 1.042681072532329664e-09 -3.241681947295890866e-08 -3.011724476985796488e-08 -1.043210534714142059e-09 -3.241594329483233870e-08 -3.011949335274372253e-08 1.042655102445788698e-09 3.241638180104203896e-08 -3.011717192958715647e-08 -1.043372616972302210e-09 -2.164431200048170563e-08 -4.121028196200208245e-08 -1.514649114043736430e-09 2.164404725392147250e-08 -4.121020364244054791e-08 -1.514204285035690945e-09 -2.164122236447097782e-08 -4.120772208698591438e-08 1.515157116735719441e-09 2.164146703401276185e-08 -4.120770957374559925e-08 1.515196801196052411e-09 1.678617766322123151e-08 7.774297442723155521e-08 -2.055052218910437672e-08 -1.678580322961885192e-08 7.774359159406181601e-08 -2.054789325949773377e-08 -1.678554968402689351e-08 7.774177252591704182e-08 2.055242617068301630e-08 1.678631043243129533e-08 7.774419877841209649e-08 2.055075006734560398e-08 1.943396353794030685e-08 7.388837702356939058e-09 -1.869649466994568096e-10 -1.943439042754710217e-08 7.388708781338453670e-09 1.867077173633939247e-10 -1.943377971710975925e-08 7.390553249105861272e-09 -1.861159213491021072e-10 1.943466962718344677e-08 7.388399165988758917e-09 1.869901394298971912e-10 5.878962000328858257e-08 -7.762452989331676211e-10 2.780621225875385635e-09 -5.878972590211012715e-08 -7.752177619165062243e-10 -2.781214411642969039e-09 5.879110184894610609e-08 -7.755656439047187546e-10 -2.780406691440347946e-09 -5.878934853112417085e-08 -7.756200185279241961e-10 2.779650375637130208e-09
4.398725999045811991e-14 1.593753074614896642e-12 5.499038084750139231e-07 -4.722862619954218214e-14 -3.363449492098738123e-08 -1.655716242946986785e-07 3.364507665387005379e-08 1.964699769043935447e-12 -1.655690534690746689e-07 6.700771870127379616e-14 3.364144488692833062e-08 -1.655714079245977277e-07 -3.364483986960334399e-08 1.942642434472949597e-12 -1.655638059967264266e-07 -8.525020585707868014e-08 7.852683221808354638e-08 2.961675634681352396e-09 8.524934476448356637e-08 7.852690884377050336e-08 2.961544109823472211e-09 -8.524603778206399457e-08 -7.852556774299837756e-08 2.961565202546169728e-09 8.524545736831614057e-08 -7.852566191418305810e-08 2.961635563709787373e-09 -7.855164106381634462e-08 8.519923680767062797e-08 2.965913653849244524e-09 -7.855216572919264222e-08 -8.519900661909761469e-08 2.965707159392438996e-09 7.855200272243120601e-08 8.519927490613645334e-08 2.965812697195711468e-09 7.855241147727209238e-08 -8.520002332210456660e-08 2.965924544690260888e-09 -2.953471530130978724e-08 -4.734878760391311467e-08 1.037411235780845531e-08 2.953625552219957314e-08 -4.734807383252332082e-08 1.037406990662673238e-08 -2.953697387686662528e-08 4.734601529006233731e-08 1.037505286335074776e-08 2.953734272286764637e-08 4.734595128569150117e-08 1.037493060406043075e-08 4.736277961874382786e-08 2.956743897140143169e-08 1.037788229806633385e-08 4.736374177990306490e-08 -2.956693029204876138e-08 1.037705931675299806e-08 -4.736269595386328106e-08 2.956756697025263774e-08 1.037808782375599379e-08 -4.736361578038042045e-08 -2.956687569968029245e-08 1.037708131068777106e-08 -7.057158169492495303e-09 7.104688669064070230e-09 -8.322837557465642332e-09 7.057494463667712437e-09 7.104287637519145046e-09 -8.322682447813081702e-09 7.057966499567613152e-09 -7.103837630138465212e-09 -8.320063768311845503e-09 -7.058067369493005987e-09 -7.104016780722671478e-09 -8.319693234008302551e-09 -8.124222761060942871e-09 -1.937503088077738272e-08 4.293239327495835586e-08 8.125227557066139632e-09 -1.937498950442072260e-08 4.293529553049781191e-08 -8.126429651772719108e-09 1.937824795991616376e-08 4.293192478704801862e-08 8.127265889154554713e-09 1.937510346764979146e-08 4.293334411372788634e-08 1.938112997895506116e-08 8.129766393394346383e-09 4.292795859531446093e-08 1.938132409890853424e-08 -8.128756764123639698e-09 4.292936157818062609e-08 -1.938026862921211007e-08 8.129529568377232210e-09 4.292925134065663766e-08 -1.938122307970076603e-08 -8.128818330316526310e-09 4.292890438607758689e-08 9.501207273995794124e-09 9.496883249436450729e-09 -7.290272256973098843e-09 9.501955154215594717e-09 -9.496898904284543917e-09 -7.291972797776243686e-09 -9.501629635223864153e-09 -9.497240649332538424e-09 -7.293038075975880888e-09 -9.500458290858720721e-09 9.497640954453238275e-09 -7.293698987144121711e-09
-3.089065810772632915e-07 1.922837760613101661e-14 -4.722862619954218214e-14 1.813108023615897773e-05 2.456595160587386553e-13 -4.366503725640773213e-13 -7.816183622728147483e-08 -3.117167793600953618e-07 7.417485116663715033e-09 2.580639502243078219e-08 1.708377666216345535e-13 -1.633024756698929419e-13 -7.816175954347721830e-08 3.117170276476164073e-07 -7.417685061461012896e-09 -6.983086250018532227e-06 3.689103342242821919e-06 -2.113990904364385252e-07 -6.983073563037004357e-06 -3.689104041641190932e-06 2.113986595958215368e-07 4.327695101926975993e-08 -2.745845030679972875e-08 1.409969138230312072e-08 4.327679575909256574e-08 2.745920751553893808e-08 -1.409970941976691064e-08 5.605724019644137381e-07 4.497928832423225030e-07 -3.197368578623068012e-08 6.571842326569413747e-08 -9.616410420857883919e-08 2.297740243273354898e-08 5.605732401784497218e-07 -4.497935513421009604e-07 3.197382664637009073e-08 6.571979792318915048e-08 9.616365759545502973e-08 -2.297748497913346606e-08 -2.327063002915649887e-07 1.484855909319166467e-06 3.232015038888759860e-08 -2.327041161002943268e-07 -1.484853777621085533e-06 -3.232009049879067348e-08 1.325465995560543305e-09 2.431428169783956703e-08 1.715750977583730961e-08 1.324617879700451625e-09 -2.431424031229928637e-08 -1.715772639932508943e-08 -2.429456267399310345e-07 -2.060486033637182870e-07 -4.810766748989772716e-09 -1.072330700593544116e-07 1.399618217263003174e-07 1.302428522914113915e-08 -2.429463971103906223e-07 2.060487743380531737e-07 4.810488258722056106e-09 -1.072331671178195450e-07 -1.399616827918638955e-07 -1.302467601101333260e-08 -2.387331513266279907e-06 6.021131358778851957e-07 1.920892496945018981e-07 -2.387332359352834709e-06 -6.021137008812508131e-07 -1.920895882871591337e-07 -7.235680853896733798e-08 -1.551459085740797982e-07 6.648043336379029399e-09 -7.235604893891119829e-08 1.551454800608041523e-07 -6.648407139774356169e-09 7.025420857406423195e-09 9.555175176458447172e-08 -8.675762991123028164e-08 7.026198562874923077e-09 -9.555118189452608583e-08 8.675729313341183635e-08 -8.091326956789859403e-09 -2.199297948658747123e-09 -4.789678992551356498e-09 -8.090847472125559009e-09 2.200419311128547495e-09 4.788318683264373758e-09 1.661320203032890089e-08 -1.078420702313454167e-08 -2.109661904761613371e-08 -4.810232261857348350e-08 7.894262300943358442e-09 -6.621029287816726026e-09 1.661489244431248794e-08 1.078456198757891328e-08 2.109673500216154386e-08 -4.810146467617392533e-08 -7.892860601788053633e-09 6.620916222609678358e-09 -1.443624208350342168e-08 -2.666125020918192979e-08 3.471035248942717526e-08 -5.257095288157520690e-07 -3.860434783966740506e-07 -1.285238687152034832e-07 -5.257056346195599249e-07 3.860391330498739478e-07 1.285217584323292823e-07 -1.443592887579643540e-08 2.666278226036456927e-08 -3.471152432407915382e-08
1.626528498735395616e-13 -1.699890885057033155e-06 -3.363449492098738123e-08 2.456595160587386553e-13 1.978966165967657219e-05 -1.643375282766081453e-07 -1.683013480200661422e-07 -7.817211575561867705e-08 4.104154868465997979e-08 2.422490454497264131e-13 -1.992862685441981823e-08 2.538559272754399010e-08 1.683017749396319866e-07 -7.817336481841215875e-08 4.104089816995611261e-08 2.361119698250111702e-06 -7.197340823037125521e-06 9.831175638118438954e-08 -2.361107928336818098e-06 -7.197341569831986274e-06 9.831198700717025927e-08 -3.855277571528229829e-08 4.962718995140834625e-08 -3.897535684755491485e-10 3.855471007320454818e-08 4.962710242138390709e-08 -3.899765043318476768e-10 -1.267869104424371351e-08 -2.813113804413316930e-07 3.438118283501157813e-08 -1.190174735958806058e-07 1.454364233677399946e-07 1.527233531781022302e-08 1.267801161906511336e-08 -2.813117434186072746e-07 3.438094605997746128e-08 1.190179569445526842e-07 1.454376476235069330e-07 1.527242321079604565e-08 5.738520299725567400e-07 -2.598753311714413575e-06 -1.219420602862879646e-08 -5.738459771801033829e-07 -2.598752140911843707e-06 -1.219366263931449808e-08 5.912143214032298780e-08 -3.991249487530780597e-08 -8.684272052419905373e-09 -5.912079506172861920e-08 -3.991297588952461654e-08 -8.685010607771694136e-09 3.138864642644787302e-08 8.481655757635812162e-08 1.746365054264878007e-08 2.279431150110982214e-09 -1.108644508919207805e-07 1.695935286057316884e-08 -3.138818182866049592e-08 8.481579846783525415e-08 1.746355063416548331e-08 -2.279397632935244817e-09 -1.108644359092250798e-07 1.695907492623642094e-08 1.913920007121268014e-07 8.913055760627458163e-07 -5.618012388527973429e-08 -1.913911534866057595e-07 8.913050991851221357e-07 -5.617954825595751349e-08 -8.521805729065432407e-08 -7.617274173845395439e-08 1.213895965387420826e-09 8.521896582267077991e-08 -7.617179577387070102e-08 1.213500826271762535e-09 -5.334181355689142111e-07 -7.656859058836709778e-07 8.748364204018511188e-08 5.334205236551024408e-07 -7.656864364163926732e-07 8.748021353335429802e-08 2.788594552937950307e-09 -1.064156427644363854e-08 -1.260573337297220964e-10 -2.784860174769404680e-09 -1.064374919223517818e-08 -1.286410826042851632e-10 -6.549919370095980606e-09 4.580709950161915620e-09 -1.958223862425353068e-08 -2.774309281021929581e-08 4.385294163310554845e-09 -2.516203254907448436e-08 6.552703967814806814e-09 4.582113224367532124e-09 -1.958240125739963279e-08 2.774590819529060562e-08 4.385057259007103624e-09 -2.516296922984252435e-08 1.531051444392231451e-09 -1.814470236208059393e-08 -5.972411767725899222e-09 -5.358705255752313427e-07 -5.285713694073683238e-08 1.350047370923611566e-08 5.358735991533366532e-07 -5.285655710534419972e-08 1.350134925587185168e-08 -1.527764186256124876e-09 -1.814421973897673303e-08 -5.965808875056406430e-09
1.183769003717461695e-13 1.268276461786917271e-07 -1.655716242946986785e-07 -4.366503725640773213e-13 -1.643375282766081453e-07 3.420617380282606891e-06 -4.103637571070276419e-08 -7.409910478084587784e-09 3.843317809642013731e-08 1.869002446091022219e-13 -2.538590198073433984e-08 1.741838502015623044e-10 4.103644223228715854e-08 -7.409768216341874883e-09 3.843144482593283814e-08 2.119316759390736719e-07 -4.863923355073492067e-08 -2.545474487270436351e-06 -2.119315890306663906e-07 -4.863890129242778315e-08 -2.545471208033084449e-06 5.318152653980752001e-08 -7.445513753067551969e-09 8.376127913130149976e-09 -5.318150825049447759e-08 -7.445593309499081125e-09 8.376087975284094715e-09 6.688670026324713859e-08 3.814126810022809503e-08 -9.462329154584475659e-08 3.877264315437061762e-08 -6.870874622227840765e-09 1.850514158030990659e-08 -6.688535813031823711e-08 3.814131912889452856e-08 -9.462326599103985893e-08 -3.877213306457298506e-08 -6.872842260942045141e-09 1.850528541348729661e-08 -6.020449488431827925e-10 8.324117163208478003e-08 5.465086583841528843e-07 6.018417328194126669e-10 8.324315875059189718e-08 5.465086790235034840e-07 -2.277137693521695510e-08 6.194967856665462630e-09 4.924692496675295439e-09 2.277195710487994367e-08 6.195094612486633567e-09 4.924698156186215787e-09 -3.004706682031957175e-08 -4.811746588292995143e-08 3.449925860472738746e-09 -3.568047098131890718e-08 3.938656957472318262e-08 -2.863921025888987638e-08 3.004716087759373291e-08 -4.811734560347445403e-08 3.450168751715354528e-09 3.568064224856075830e-08 3.938661826130657842e-08 -2.863921114843450398e-08 -1.048402164685370230e-07 -9.869969293693235051e-08 2.447377135835244007e-08 1.048409160193401762e-07 -9.869952629705936954e-08 2.447174528087937164e-08 3.797596114244850812e-08 4.572212583611379346e-08 1.242873527717275157e-08 -3.797602611209204922e-08 4.572125070581153451e-08 1.242940733474842895e-08 -3.884289292817292769e-09 3.371534143313926487e-08 5.866988721426358654e-07 3.885937960578711206e-09 3.371491684305248218e-08 5.867328660552959327e-07 1.218192193990825451e-09 -2.707014308150655048e-09 -6.299382788447797685e-09 -1.216464432198475298e-09 -2.706758201212839214e-09 -6.297153064197287203e-09 -9.987129830247626331e-09 -3.711209048285146804e-09 1.549322095853768997e-09 -7.018100514486424971e-09 6.154969367349706060e-09 2.005063091380490838e-08 9.988543701912861229e-09 -3.711506696573955546e-09 1.539701555926877556e-09 7.018843243680949269e-09 6.154654528347512914e-09 2.005088479478703666e-08 -4.277369665963891381e-09 -1.047121229118837475e-09 -1.151744546871518508e-08 -3.243617968785726599e-08 1.934314267101459944e-08 7.065220477028852677e-07 3.243755267651802031e-08 1.934208037469714186e-08 7.065119859244273988e-07 4.278630228999564475e-09 -1.046306847686766160e-09 -1.152534430157956379e-08
-1.699925451061327004e-06 1.432530483214994032e-12 3.364507665387005379e-08 -7.816183622728147483e-08 -1.683013480200661422e-07 -4.103637571070276419e-08 1.978998325082216518e-05 1.082318225173302539e-11 1.642041966937706491e-07 -7.816510187764632723e-08 1.683010097309448573e-07 -4.103891074104829931e-08 -1.993093887826147543e-08 1.635317371709911977e-12 -2.538690473534741811e-08 -2.813055166930020794e-07 -1.265209206948653902e-08 -3.437348317188693147e-08 1.454176062438647683e-07 -1.190017321673385483e-07 -1.526987142851859261e-08 -2.813004779542604304e-07 1.265462219523609000e-08 -3.437338051766664229e-08 1.454187874529922226e-07 1.190008615041320602e-07 -1.526843861728623415e-08 -7.197312998822227199e-06 2.361136260641956494e-06 -9.827118170439935049e-08 -7.197322107892237762e-06 -2.361150451632039347e-06 -9.826448672596850181e-08 4.962146017577882410e-08 -3.853025337968732237e-08 3.920112295025950215e-10 4.962310406757283467e-08 3.852824567648232861e-08 3.921212403697327029e-10 8.479775846960439489e-08 3.137722298036715132e-08 -1.746338810767128813e-08 -1.108498675304738623e-07 2.265546279488032144e-09 -1.695800686245002286e-08 8.479676644484785995e-08 -3.137927368628347486e-08 -1.746340755540466476e-08 -1.108485759757815407e-07 -2.266777719861872502e-09 -1.695750545852455023e-08 -2.598821154988763030e-06 5.738075474896894105e-07 1.221096851347681946e-08 -2.598827004896179198e-06 -5.738037668641297968e-07 1.221559688429639682e-08 -3.991274285494734379e-08 5.911502845328308341e-08 8.685404654995362379e-09 -3.991203944148868256e-08 -5.911557434833741716e-08 8.686322772611331418e-09 8.912837709398116837e-07 1.913342645420336571e-07 5.616204651400609362e-08 -7.614883238538981522e-08 8.520680688571479885e-08 -1.208203885742695758e-09 -7.614909766964559713e-08 -8.520331862210600913e-08 -1.208520664237383983e-09 8.912785267846971168e-07 -1.913304430835935746e-07 5.616936065182674059e-08 4.581085775680153648e-09 -6.560521780410996345e-09 1.957956740485470155e-08 4.389713086429847577e-09 -2.775119599717352493e-08 2.516486254713763318e-08 4.582675762062702524e-09 6.557183334465101550e-09 1.957770836626530950e-08 4.386957841633703021e-09 2.774947496574823265e-08 2.516202876892133861e-08 -7.656916300195988133e-07 -5.334157550930471266e-07 -8.746875718578724635e-08 -7.656903422116392742e-07 5.334163741368741155e-07 -8.747306684416802344e-08 -1.064396288079297434e-08 2.786138179558910711e-09 1.284796266023899990e-10 -1.064399175593609696e-08 -2.787397458402583096e-09 1.281710324246518918e-10 -5.287370537143247340e-08 5.358803048028797096e-07 -1.347218714370238356e-08 -5.287302730774778735e-08 -5.358796418099123367e-07 -1.347363016225582970e-08 -1.814574009431382881e-08 1.522377038803439524e-09 5.958315894503479224e-09 -1.814504093823072238e-08 -1.524398131540652607e-09 5.960038024246437860e-09
-1.132205310180275369e-12 -3.088995345774584354e-07 1.964699769043935447e-12 -3.117167793600953618e-07 -7.817211575561867705e-08 -7.409910478084587784e-09 1.082318225173302539e-11 1.813099539928922667e-05 -4.823473444943323481e-11 3.117097197583156326e-07 -7.817672851325886512e-08 7.408806409019530942e-09 -1.814403249085280900e-12 2.579403588101295156e-08 1.431154403868640907e-13 4.497537439938275547e-07 5.605662159861276462e-07 3.195690006487390347e-08 -9.616837262023184609e-08 6.573466223024527761e-08 -2.296461589681338842e-08 -4.497328836655208477e-07 5.605591379334084747e-07 -3.195919745159931674e-08 9.615524909867765063e-08 6.572080490040666418e-08 2.296949067839114196e-08 3.689035417943973118e-06 -6.983023606950992869e-06 2.114428203324120236e-07 -3.689027237307767491e-06 -6.983033210471986954e-06 -2.114130270629145705e-07 -2.746746713152669407e-08 4.330166879049204842e-08 -1.410348245012164325e-08 2.745419600576081845e-08 4.328315434731933586e-08 1.410301379073495681e-08 -2.060482675718691681e-07 -2.429297479639591761e-07 4.831904921198716880e-09 1.399691434682249010e-07 -1.072331619993579988e-07 -1.302795924106197467e-08 2.060367555492146197e-07 -2.429255225786838312e-07 -4.829390515844970710e-09 -1.399534917810134427e-07 -1.072228898244817813e-07 1.302963723919467288e-08 1.484920405396888694e-06 -2.327259667013312081e-07 -3.235032622089271277e-08 -1.484928840466465038e-06 -2.327152328921495194e-07 3.234928132267395301e-08 2.432232628264876910e-08 1.315579191990169702e-09 -1.715172229595550981e-08 -2.431390492902976761e-08 1.332159044518735219e-09 1.714924103505159413e-08 6.021138039031451885e-07 -2.387236895046149631e-06 -1.920686896183847752e-07 1.551600687731652450e-07 -7.237633659571795444e-08 6.645696827779584252e-09 -1.551428929894447094e-07 -7.235611139986259733e-08 -6.653386237698901944e-09 -6.021321966898420861e-07 -2.387223660220478917e-06 1.920994365101246645e-07 -1.078851635499596117e-08 1.661492819289959792e-08 2.108484020793925824e-08 7.896043896054254969e-09 -4.810288034418230119e-08 6.623583650050025317e-09 1.078671983434808690e-08 1.661636097529754534e-08 -2.108997342447421337e-08 -7.895454086450139395e-09 -4.810145788455626709e-08 -6.623263987999979775e-09 9.553776374103204683e-08 7.029236392906188098e-09 8.678976133739691816e-08 -9.553935513505748114e-08 7.028666497871608871e-09 -8.678303444144441022e-08 -2.200991715929520385e-09 -8.090618014947304328e-09 4.788085055365663618e-09 2.201479946275588393e-09 -8.092618717676255069e-09 -4.786308037881145990e-09 3.860415879914420798e-07 -5.257149030629094133e-07 -1.285015538421886215e-07 -3.860378020949942705e-07 -5.257111734093739687e-07 1.285130949145407892e-07 -2.666193100004978498e-08 -1.443508479768245379e-08 -3.470800250574037336e-08 2.666462190735984392e-08 -1.443434331036376475e-08 3.471100984065921473e-08
-1.268015714414374194e-07 6.121984704328828823e-13 -1.655690534690746689e-07 7.417485116663715033e-09 4.104154868465997979e-08 3.843317809642013731e-08 1.642041966937706491e-07 -4.823473444943323481e-11 3.420706722949730772e-06 7.415890710538492695e-09 -4.103935405249985788e-08 3.843246190442547216e-08 2.538699248156908275e-08 4.326342265991601072e-13 1.815990340335561549e-10 -3.813091866173855365e-08 -6.686725737399882663e-08 -9.459319209562660553e-08 6.846828947513847559e-09 -3.875040752272420861e-08 1.851446248150320231e-08 -3.812983567920234365e-08 6.686848975189913065e-08 -9.459182778895724366e-08 6.846070802068199648e-09 3.875249387989550637e-08 1.851467485572479834e-08 4.871338619111048339e-08 -2.119067391530773286e-07 -2.545461373853887543e-06 4.873049711628742274e-08 2.119271484775193205e-07 -2.545473335826914184e-06 7.433265067805166486e-09 -5.315782968900563039e-08 8.377076866085618905e-09 7.433071614721187726e-09 5.315504620492450399e-08 8.377266509070530157e-09 4.809709095633888904e-08 3.003479699473288651e-08 3.450669093369441970e-09 -3.936607293999008146e-08 3.566924542961096368e-08 -2.863881014488484819e-08 4.809700287912031335e-08 -3.003388207563280758e-08 3.451640005237807608e-09 -3.936500215613884016e-08 -3.566806023831922277e-08 -2.863887619835897570e-08 -8.325264486187393405e-08 5.643893745598347168e-10 5.465459785435136217e-07 -8.324488053436672592e-08 -5.617715217055697677e-10 5.465459934323458958e-07 -6.183561382016067084e-09 2.275126365680967692e-08 4.924391085440036062e-09 -6.182732422158857271e-09 -2.275106667369957020e-08 4.924923509673657096e-09 9.866102649840327937e-08 1.048356969946625005e-07 2.443787599830755905e-08 -4.569378047690568963e-08 3.795514833462190661e-08 1.242897626186993743e-08 -4.569289562506777206e-08 -3.795234916038031193e-08 1.243055092464937317e-08 9.866153342791989385e-08 -1.048204053304014221e-07 2.443281340288098857e-08 3.718284694482475725e-09 9.983947634657848684e-09 1.540316696391620924e-09 -6.158286019350101039e-09 7.018440493835042092e-09 2.005533739996960767e-08 3.714898486782241110e-09 -9.984247347485885975e-09 1.538639775748318354e-09 -6.156483989344363011e-09 -7.016951858278402498e-09 2.005480833526811599e-08 -3.371657137143406114e-08 3.909745438658413985e-09 5.867457222971221934e-07 -3.371750934467384972e-08 -3.904117867721811190e-09 5.867379588431446186e-07 2.707537946856044181e-09 -1.213212453070532222e-09 -6.299028731262347346e-09 2.706242649006306246e-09 1.214044734353543025e-09 -6.292817159074308746e-09 -1.932782831621649470e-08 -3.245407273348009789e-08 7.065073011737097763e-07 -1.932270970202959565e-08 3.245933863790971238e-08 7.064824113324552121e-07 1.046861360918603407e-09 4.277436542479201288e-09 -1.152784955412768411e-08 1.048121641149487569e-09 -4.275865381011589918e-09 -1.152619853060272353e-08
-3.089046204667869899e-07 -4.653296570497577888e-14 6.700771870127379616e-14 2.580639502243078219e-08 2.422490454497264131e-13 1.869002446091022219e-13 -7.816510187764632723e-08 3.117097197583156326e-07 7.415890710538492695e-09 1.813104112289993567e-05 -9.573888549233784409e-14 -3.870525558399907568e-13 -7.816514599550114235e-08 -3.117103057271681217e-07 -7.415618589089563043e-09 4.327253013986840206e-08 2.745856361780565604e-08 1.409688122859090953e-08 4.327236877414413770e-08 -2.745908517375919915e-08 -1.409693310330913831e-08 -6.983083469020862596e-06 -3.689089303406736984e-06 -2.114161622663414873e-07 -6.983068614489810324e-06 3.689089538738978569e-06 2.114169894698197212e-07 6.570964071074810072e-08 9.615908787436130618e-08 2.297736275130641287e-08 5.605679010873750539e-07 -4.497700058408628962e-07 -3.197360580301228975e-08 6.570963977486538100e-08 -9.615943864217361676e-08 -2.297663523826678868e-08 5.605678169531801664e-07 4.497710173614107672e-07 3.197377483197493788e-08 1.325106382473929699e-09 -2.431038138113345593e-08 1.715800815332914948e-08 1.324347358296064919e-09 2.431133477373981403e-08 -1.715751203719542409e-08 -2.327017271858215359e-07 -1.484851074899422931e-06 3.231421578574301276e-08 -2.327021736301964108e-07 1.484849763658856689e-06 -3.231395932442804900e-08 -1.072270731099133491e-07 -1.399536746659762326e-07 1.302381497320719837e-08 -2.429421324904615985e-07 2.060435179362322235e-07 -4.812639726062651175e-09 -1.072273451868720965e-07 1.399533609237659182e-07 -1.302357212296282392e-08 -2.429417323476262521e-07 -2.060434746908096180e-07 4.812567513484087150e-09 -7.235045369908245491e-08 -1.551407696452176416e-07 -6.643179960493822312e-09 -7.235084407683904418e-08 1.551401789201772420e-07 6.643126785084989956e-09 -2.387313885519148470e-06 6.021360272515489377e-07 -1.921043532978661976e-07 -2.387313810340499950e-06 -6.021370997428629583e-07 1.921053403346178524e-07 -8.093558200622022618e-09 2.200756902449716893e-09 -4.790846453497013946e-09 -8.092551169446615941e-09 -2.200903865713020042e-09 4.792740839190717668e-09 7.025566489398354778e-09 -9.555051513567550809e-08 -8.676175213855466502e-08 7.026269367291434990e-09 9.555053768511592346e-08 8.676168675547492470e-08 -4.810472613709920929e-08 -7.892863443813663686e-09 -6.620318354632225944e-09 1.661220172490606404e-08 1.078498738429073795e-08 -2.109523623906815110e-08 -4.810289187014387627e-08 7.892288861782903993e-09 6.619545367731427609e-09 1.661319668768154304e-08 -1.078467755929784847e-08 2.109627107194966139e-08 -5.257046843430285971e-07 3.860447527138438593e-07 -1.285142740687518874e-07 -1.443810588741778944e-08 2.666178163217785918e-08 3.470961327993969416e-08 -1.443723491734446795e-08 -2.666297348216005850e-08 -3.471092962924955280e-08 -5.257063851857408551e-07 -3.860442308335189332e-07 1.285252721072282848e-07
