7.564637984462597427e+26 6.542913351819841031e+22 1.340354411834215517e+24 -2.512455646406706178e+26 -6.305979862617128174e+22 -1.151240229525292407e+24
6.542913351819841031e+22 9.171139143209771799e+26 4.205798855396131441e+27 -6.223877081007963242e+22 -4.206280703290302202e+26 -3.607898610801845985e+27
1.340354411834215517e+24 4.205798855396131441e+27 8.463364637752935389e+28 -1.134997349246569848e+24 -3.583190621363411096e+27 -7.130846664591830813e+28
-2.512455646406706178e+26 -6.223877081007963242e+22 -1.134997349246569848e+24 8.015148143048506111e+25 5.175786942089032997e+22 9.941019347821170356e+23
-6.305979862617128174e+22 -4.206280703290302202e+26 -3.583190621363411096e+27 5.175786942089032997e+22 2.509228637311037113e+26 3.135307047642519083e+27
-1.151240229525292407e+24 -3.607898610801845985e+27 -7.130846664591830813e+28 9.941019347821170356e+23 3.135307047642519083e+27 6.292950015854038531e+28
